Period,IRF,Lower Conf,Upper Conf,Shock Variable,Response Variable
0,1.0,1.0,1.0,3M TBill SA,3M TBill SA
1,0.47005625459626726,0.21773301316610866,0.7223794960264258,3M TBill SA,3M TBill SA
2,0.15114420395982928,-0.12030423358050366,0.4225926415001622,3M TBill SA,3M TBill SA
3,0.18947358355095978,-0.08543776863661878,0.46438493573853834,3M TBill SA,3M TBill SA
4,0.4358952441928477,0.15283010855855356,0.7189603798271418,3M TBill SA,3M TBill SA
5,0.22646415738813172,-0.08184230753817304,0.5347706223144365,3M TBill SA,3M TBill SA
6,0.03964271699032808,-0.2774469216917794,0.35673235567243555,3M TBill SA,3M TBill SA
7,-0.04123833277040631,-0.3551630452353195,0.27268637969450693,3M TBill SA,3M TBill SA
8,-0.0700461064555171,-0.3716406060418972,0.23154839313086303,3M TBill SA,3M TBill SA
9,-0.1281680855128955,-0.41251430569534125,0.15617813466955027,3M TBill SA,3M TBill SA
10,-0.20312937795716848,-0.482957357571949,0.07669860165761203,3M TBill SA,3M TBill SA
11,-0.10642162329006181,-0.36709663050655045,0.1542533839264268,3M TBill SA,3M TBill SA
12,-0.02166813488391752,-0.24696373761451013,0.20362746784667507,3M TBill SA,3M TBill SA
13,-0.06200497738821853,-0.25974140088957187,0.13573144611313478,3M TBill SA,3M TBill SA
14,-0.012701757965098232,-0.1992079717508528,0.17380445582065635,3M TBill SA,3M TBill SA
15,0.02470597183989447,-0.15242819044673808,0.20184013412652704,3M TBill SA,3M TBill SA
16,0.02834635986511965,-0.13668352431177663,0.19337624404201595,3M TBill SA,3M TBill SA
17,0.019721859086262995,-0.13562531842328723,0.17506903659581324,3M TBill SA,3M TBill SA
18,-0.017199568100030285,-0.16405605726738012,0.12965692106731955,3M TBill SA,3M TBill SA
19,0.010854259551322253,-0.13029278813420997,0.15200130723685445,3M TBill SA,3M TBill SA
20,0.031078728473797928,-0.10758664292549076,0.1697440998730866,3M TBill SA,3M TBill SA
0,0.0,0.0,0.0,3M TBill SA,US CPI SA
1,0.33892575008374864,-0.7256921972120698,1.403543697379567,3M TBill SA,US CPI SA
2,-1.2438760024870155,-2.4427204026565748,-0.045031602317456176,3M TBill SA,US CPI SA
3,0.1677245783706473,-1.1006949749754238,1.4361441317167185,3M TBill SA,US CPI SA
4,0.9839811873332645,-0.26709065598168324,2.235053030648212,3M TBill SA,US CPI SA
5,-0.21013516662480014,-1.5201156855842985,1.0998453523346983,3M TBill SA,US CPI SA
6,0.9302695945331803,-0.34472078042926446,2.205259969495625,3M TBill SA,US CPI SA
7,-0.25062756990610335,-1.442970751670558,0.9417156118583514,3M TBill SA,US CPI SA
8,-0.8253401295893502,-1.9650404817937455,0.31436022261504515,3M TBill SA,US CPI SA
9,-0.13210254809638375,-1.2426437545769635,0.978438658384196,3M TBill SA,US CPI SA
10,-0.262342988419679,-1.3099256067191978,0.7852396298798396,3M TBill SA,US CPI SA
11,-0.14304621456281097,-1.1446295786123768,0.8585371494867547,3M TBill SA,US CPI SA
12,0.36906101375126055,-0.6070182395685754,1.3451402670710966,3M TBill SA,US CPI SA
13,-0.18166501196881935,-1.1236771878670833,0.7603471639294446,3M TBill SA,US CPI SA
14,-0.04963635290618529,-0.9542482487392031,0.8549755429268325,3M TBill SA,US CPI SA
15,0.29708353949189736,-0.5820900902001225,1.1762571691839172,3M TBill SA,US CPI SA
16,-0.022722330110255207,-0.8482142782656155,0.8027696180451052,3M TBill SA,US CPI SA
17,0.34227304976205,-0.4106179028930891,1.0951640024171891,3M TBill SA,US CPI SA
18,0.14239664641298483,-0.5680324834088268,0.8528257762347966,3M TBill SA,US CPI SA
19,-0.12147480730561502,-0.8187385327485573,0.5757889181373274,3M TBill SA,US CPI SA
20,-0.00951433976274714,-0.666836353903192,0.6478076743776976,3M TBill SA,US CPI SA
0,0.0,0.0,0.0,3M TBill SA,US IP SA
1,0.5187738802252553,-0.482081152273512,1.5196289127240226,3M TBill SA,US IP SA
2,-0.0071235143478978885,-1.1959159928699645,1.181668964174169,3M TBill SA,US IP SA
3,0.45924925781819914,-0.7189433152964272,1.6374418309328256,3M TBill SA,US IP SA
4,0.43223810745716973,-0.7843877794069902,1.6488639943213297,3M TBill SA,US IP SA
5,-0.07318021415088327,-1.340043413338367,1.1936829850366004,3M TBill SA,US IP SA
6,0.22490251986366014,-1.0668805873459424,1.5166856270732625,3M TBill SA,US IP SA
7,-0.5020393829604659,-1.7397963341500926,0.7357175682291608,3M TBill SA,US IP SA
8,-0.8656158524539466,-2.0573691641534992,0.32613745924560633,3M TBill SA,US IP SA
9,-1.140248994240222,-2.3184833867215993,0.03798539824115532,3M TBill SA,US IP SA
10,-0.9207006626332073,-2.0689093586118585,0.227508033345444,3M TBill SA,US IP SA
11,-0.0904654967938904,-1.1882679102787097,1.0073369166909287,3M TBill SA,US IP SA
12,0.09297415916322235,-0.9634067673106018,1.1493550856370465,3M TBill SA,US IP SA
13,0.6548730394050718,-0.3547750948446008,1.6645211736547445,3M TBill SA,US IP SA
14,0.5271518898536854,-0.4622809677970142,1.516584747504385,3M TBill SA,US IP SA
15,0.5142888545077311,-0.4423331826251098,1.470910891640572,3M TBill SA,US IP SA
16,0.4367627643440547,-0.4938297651128847,1.367355293800994,3M TBill SA,US IP SA
17,-0.19485485091371432,-1.0556919899814698,0.6659822881540413,3M TBill SA,US IP SA
18,-0.011185205157460604,-0.8362275943419126,0.8138571840269915,3M TBill SA,US IP SA
19,-0.36158816788919135,-1.1394113504013144,0.41623501462293166,3M TBill SA,US IP SA
20,-0.3374377846044935,-1.082426342402274,0.40755077319328714,3M TBill SA,US IP SA
0,0.0,0.0,0.0,3M TBill SA,US UE SA
1,-0.6556258992074327,-1.105764674284002,-0.20548712413086356,3M TBill SA,US UE SA
2,0.40779649240815347,-0.23900748390419185,1.0546004687204988,3M TBill SA,US UE SA
3,-0.10387198186410518,-0.7378641252952265,0.5301201615670161,3M TBill SA,US UE SA
4,-0.17821285087742417,-0.8015110985828962,0.44508539682804776,3M TBill SA,US UE SA
5,0.5349287085867351,-0.12231743263670325,1.1921748498101734,3M TBill SA,US UE SA
6,-0.2731096538904888,-0.9294270168986275,0.3832077091176499,3M TBill SA,US UE SA
7,0.006003438878648459,-0.5667100165208867,0.5787168942781835,3M TBill SA,US UE SA
8,0.10520019422889501,-0.41993886844122486,0.6303392568990149,3M TBill SA,US UE SA
9,0.1838159422986868,-0.31928366279241693,0.6869155473897905,3M TBill SA,US UE SA
10,0.1435556994029239,-0.34323683299515984,0.6303482318010076,3M TBill SA,US UE SA
11,0.18832418629521108,-0.3046124450869983,0.6812608176774204,3M TBill SA,US UE SA
12,0.13974024183152015,-0.33850554565967494,0.6179860293227152,3M TBill SA,US UE SA
13,-0.11650664031613983,-0.5577381738565865,0.3247248932243068,3M TBill SA,US UE SA
14,0.07172292138729033,-0.342015156968256,0.48546099974283674,3M TBill SA,US UE SA
15,-0.25777786453896007,-0.6750266338026377,0.1594709047247176,3M TBill SA,US UE SA
16,-0.25022059247505235,-0.6609994838183457,0.16055829886824102,3M TBill SA,US UE SA
17,-0.03403801334504459,-0.41544947682885647,0.3473734501387673,3M TBill SA,US UE SA
18,-0.1720213681254584,-0.5243615866455126,0.1803188503945958,3M TBill SA,US UE SA
19,0.11155947211178335,-0.22911989767786178,0.4522388419014285,3M TBill SA,US UE SA
20,0.17677402004171283,-0.1582846072825007,0.5118326473659264,3M TBill SA,US UE SA
0,0.0,0.0,0.0,3M TBill SA,USDebt SA
1,31.638375685157108,-24.399653160674227,87.67640453098844,3M TBill SA,USDebt SA
2,-8.135726826431064,-78.40766906585147,62.13621541298933,3M TBill SA,USDebt SA
3,-76.41127479347264,-145.00021255280285,-7.822337034142421,3M TBill SA,USDebt SA
4,42.6913998314445,-27.186456286424004,112.569255949313,3M TBill SA,USDebt SA
5,-60.639789785816944,-134.98720873460059,13.707629162966711,3M TBill SA,USDebt SA
6,60.851947199213015,-16.534969280044564,138.23886367847058,3M TBill SA,USDebt SA
7,4.969703018417988,-58.25455474289234,68.19396077972831,3M TBill SA,USDebt SA
8,-29.39843937409764,-92.17411888302728,33.37724013483199,3M TBill SA,USDebt SA
9,47.27173589848988,-15.00614619815019,109.54961799512995,3M TBill SA,USDebt SA
10,-34.25200132364198,-94.11105284088933,25.607050193605367,3M TBill SA,USDebt SA
11,2.640877996187591,-50.673501038008226,55.95525703038341,3M TBill SA,USDebt SA
12,12.795038703956205,-35.49889508973598,61.088972497648385,3M TBill SA,USDebt SA
13,-19.97064957962504,-64.24433221309866,24.30303305384858,3M TBill SA,USDebt SA
14,13.047573104641444,-28.013185614330872,54.10833182361376,3M TBill SA,USDebt SA
15,-12.060962554504847,-50.290773446033036,26.16884833702334,3M TBill SA,USDebt SA
16,8.913977719905647,-27.580764010100815,45.408719449912105,3M TBill SA,USDebt SA
17,8.099028442127054,-25.187678567740466,41.38573545199458,3M TBill SA,USDebt SA
18,-4.128944564147478,-34.02917438243419,25.771285254139237,3M TBill SA,USDebt SA
19,5.923304413203981,-23.227868255033897,35.07447708144186,3M TBill SA,USDebt SA
20,-9.61919380726188,-37.16775751834226,17.929369903818504,3M TBill SA,USDebt SA
0,0.0,0.0,0.0,3M TBill SA,USDXY SA
1,0.8053639762176118,-2.5532675452817517,4.163995497716975,3M TBill SA,USDXY SA
2,-1.262019041963692,-4.7180463850361285,2.194008301108745,3M TBill SA,USDXY SA
3,0.03585350652267705,-3.5791224759139495,3.6508294889593036,3M TBill SA,USDXY SA
4,-0.5366515473756731,-4.203870764368609,3.1305676696172626,3M TBill SA,USDXY SA
5,0.7528610629693986,-3.088309206694264,4.594031332633061,3M TBill SA,USDXY SA
6,2.061317130055747,-1.5433817814779847,5.6660160415894785,3M TBill SA,USDXY SA
7,0.8117134513798753,-2.8595518661029087,4.482978768862659,3M TBill SA,USDXY SA
8,0.3887110281632672,-2.7408274939374278,3.518249550263962,3M TBill SA,USDXY SA
9,-0.2975213549245505,-3.360190917466376,2.7651482076172753,3M TBill SA,USDXY SA
10,-1.335824152039963,-4.115793913066778,1.4441456089868514,3M TBill SA,USDXY SA
11,-0.34250915894599654,-3.0310565028761496,2.3460381849841565,3M TBill SA,USDXY SA
12,0.23292810114296614,-2.2794143756137126,2.745270577899645,3M TBill SA,USDXY SA
13,0.8114182195381809,-1.5095011904919884,3.13233762956835,3M TBill SA,USDXY SA
14,1.25196421322384,-1.020890105728089,3.524818532175769,3M TBill SA,USDXY SA
15,-0.4224042729426714,-2.5998875504339742,1.7550790045486315,3M TBill SA,USDXY SA
16,-0.8954325187330312,-3.023805742566144,1.2329407051000816,3M TBill SA,USDXY SA
17,-0.6316113697779007,-2.6899211632266815,1.4266984236708802,3M TBill SA,USDXY SA
18,-0.7668536138946276,-2.699344933430696,1.1656377056414406,3M TBill SA,USDXY SA
19,0.4082638923864183,-1.4114915242140804,2.228019308986917,3M TBill SA,USDXY SA
20,0.8668949735870886,-0.9447241126067907,2.6785140597809676,3M TBill SA,USDXY SA
0,0.0,0.0,0.0,US CPI SA,3M TBill SA
1,0.01977949639110914,-0.035706087472043686,0.07526508025426196,US CPI SA,3M TBill SA
2,0.02517791140504673,-0.034824254782793065,0.08518007759288652,US CPI SA,3M TBill SA
3,0.0026989557697421653,-0.05799969301221243,0.06339760455169675,US CPI SA,3M TBill SA
4,-0.011425032266135948,-0.07388384587899327,0.05103378134672137,US CPI SA,3M TBill SA
5,0.03915648270656309,-0.03083088600779113,0.10914385142091731,US CPI SA,3M TBill SA
6,0.02350958242652287,-0.04631681242259779,0.09333597727564354,US CPI SA,3M TBill SA
7,0.004894788862542057,-0.05508752107355211,0.06487709879863622,US CPI SA,3M TBill SA
8,0.008538416428049568,-0.0470519602412354,0.06412879309733453,US CPI SA,3M TBill SA
9,0.009902360455797779,-0.03921299336155627,0.05901771427315183,US CPI SA,3M TBill SA
10,0.007630625581280552,-0.036601495425630556,0.05186274658819166,US CPI SA,3M TBill SA
11,-0.002174382397993081,-0.04559732912104364,0.04124856432505748,US CPI SA,3M TBill SA
12,-0.025254042841057235,-0.06506351144787678,0.014555425765762318,US CPI SA,3M TBill SA
13,-0.01645706583899087,-0.05683262890902933,0.023918497231047588,US CPI SA,3M TBill SA
14,-0.020973185466036732,-0.061187354191175394,0.019240983259101934,US CPI SA,3M TBill SA
15,-0.012834070853781888,-0.052335536281087405,0.02666739457352363,US CPI SA,3M TBill SA
16,0.006055978126086815,-0.02901747883349084,0.04112943508566447,US CPI SA,3M TBill SA
17,0.01704021728952646,-0.012602542694216921,0.046682977273269845,US CPI SA,3M TBill SA
18,0.012775064579485471,-0.014613451442240905,0.04016358060121185,US CPI SA,3M TBill SA
19,0.010264077345601103,-0.015747880810981295,0.0362760355021835,US CPI SA,3M TBill SA
20,0.0011683659266189003,-0.026005691608300404,0.028342423461538205,US CPI SA,3M TBill SA
0,1.0,1.0,1.0,US CPI SA,US CPI SA
1,-0.004545251779928814,-0.23865348557594318,0.22956298201608555,US CPI SA,US CPI SA
2,0.08382715253785938,-0.19051929131196066,0.3581735963876794,US CPI SA,US CPI SA
3,0.06003189949777288,-0.23097767214960396,0.3510414711451497,US CPI SA,US CPI SA
4,-0.4492841599491355,-0.7358302314461682,-0.1627380884521028,US CPI SA,US CPI SA
5,0.017385823046184856,-0.27774669864071344,0.31251834473308315,US CPI SA,US CPI SA
6,0.01924411414706246,-0.2758100197795838,0.3142982480737087,US CPI SA,US CPI SA
7,-0.23019785115407904,-0.512749519618812,0.052353817310653916,US CPI SA,US CPI SA
8,0.08917069401658081,-0.1956855810599802,0.3740269690931418,US CPI SA,US CPI SA
9,-0.0950165125773551,-0.3685090118606816,0.17847598670597137,US CPI SA,US CPI SA
10,-0.05077029676644012,-0.3345486546016731,0.23300806106879285,US CPI SA,US CPI SA
11,0.20911086356966857,-0.06242403780442812,0.48064576494376526,US CPI SA,US CPI SA
12,0.059806178719012934,-0.20284637643674425,0.32245873387477014,US CPI SA,US CPI SA
13,0.0802882509227804,-0.17929220327079376,0.3398687051163546,US CPI SA,US CPI SA
14,0.10420205676531114,-0.14840386345659207,0.35680797698721434,US CPI SA,US CPI SA
15,-0.07784325751178423,-0.3235079119714046,0.16782139694783615,US CPI SA,US CPI SA
16,-0.05056201381095812,-0.28872070372822445,0.18759667610630823,US CPI SA,US CPI SA
17,-0.01778584405625538,-0.2575700496622631,0.22199836154975233,US CPI SA,US CPI SA
18,-0.13076348112297836,-0.3606160102636891,0.09908904801773238,US CPI SA,US CPI SA
19,-0.044724406424950895,-0.2664353073509884,0.1769864945010866,US CPI SA,US CPI SA
20,-0.005998152574765193,-0.21241639043475477,0.2004200852852244,US CPI SA,US CPI SA
0,0.0,0.0,0.0,US CPI SA,US IP SA
1,0.13509062868129573,-0.08499621518536438,0.35517747254795584,US CPI SA,US IP SA
2,-0.08697673399741937,-0.3499197431380813,0.17596627514324256,US CPI SA,US IP SA
3,-0.35102459871492403,-0.614462043958498,-0.08758715347135004,US CPI SA,US IP SA
4,0.04892261559786165,-0.2208700740813902,0.3187153052771135,US CPI SA,US IP SA
5,-0.26312902394493465,-0.5402194505848333,0.013961402694964042,US CPI SA,US IP SA
6,0.01574053339806163,-0.2758117531371706,0.3072928199332939,US CPI SA,US IP SA
7,0.11295613083140305,-0.15958264119912097,0.38549490286192706,US CPI SA,US IP SA
8,-0.004186578641152648,-0.2774689686098559,0.26909581132755067,US CPI SA,US IP SA
9,0.2205686783564342,-0.05299352896727341,0.49413088568014185,US CPI SA,US IP SA
10,0.11641558279277324,-0.17473254977214409,0.4075637153576906,US CPI SA,US IP SA
11,0.030340212706564867,-0.253306058010653,0.31398648342378277,US CPI SA,US IP SA
12,0.1215596406278055,-0.14741665849258018,0.3905359397481912,US CPI SA,US IP SA
13,-0.18974222714989725,-0.45720066125632397,0.07771620695652948,US CPI SA,US IP SA
14,-0.11766857673405864,-0.373860262542449,0.1385231090743317,US CPI SA,US IP SA
15,-0.1438432608225909,-0.40088007721085767,0.11319355556567584,US CPI SA,US IP SA
16,-0.14264753737302524,-0.39320563217942217,0.10791055743337166,US CPI SA,US IP SA
17,0.07936117348792786,-0.17490496368626168,0.3336273106621174,US CPI SA,US IP SA
18,0.029525001005483414,-0.22077585421828252,0.2798258562292494,US CPI SA,US IP SA
19,0.09633094772680899,-0.14611295505766564,0.33877485051128364,US CPI SA,US IP SA
20,0.10963463300751622,-0.1187101538816257,0.33797941989665814,US CPI SA,US IP SA
0,0.0,0.0,0.0,US CPI SA,US UE SA
1,-0.09906072579521308,-0.19804571272310617,-7.573886731997159e-05,US CPI SA,US UE SA
2,0.028133107812446864,-0.12018297791484149,0.1764491935397352,US CPI SA,US UE SA
3,0.04196560909510163,-0.10845355858786762,0.1923847767780709,US CPI SA,US UE SA
4,-0.020471161130428045,-0.16696342128885056,0.12602109902799447,US CPI SA,US UE SA
5,0.0554805805467216,-0.09585701518931401,0.20681817628275723,US CPI SA,US UE SA
6,0.047623330881337196,-0.10530603176488931,0.2005526935275637,US CPI SA,US UE SA
7,0.029720364716732794,-0.11678437348671118,0.17622510292017676,US CPI SA,US UE SA
8,0.06630097138633623,-0.0730410408899351,0.20564298366260755,US CPI SA,US UE SA
9,-0.03596112631164488,-0.1733386268517848,0.10141637422849503,US CPI SA,US UE SA
10,-0.022112277419344115,-0.1584766140667338,0.11425205922804556,US CPI SA,US UE SA
11,-0.06157506117966588,-0.1970997792621074,0.07394965690277563,US CPI SA,US UE SA
12,-0.11494753226205663,-0.23699643032277978,0.007101365798666534,US CPI SA,US UE SA
13,0.02519453493180654,-0.09248828336998104,0.14287735323359413,US CPI SA,US UE SA
14,-0.004429778435777028,-0.12064628122458967,0.1117867243530356,US CPI SA,US UE SA
15,0.051131494299165435,-0.06341972728695502,0.16568271588528588,US CPI SA,US UE SA
16,0.09714819409281258,-0.014630897605608886,0.20892728579123404,US CPI SA,US UE SA
17,-0.007455272466827168,-0.11306096343093976,0.09815041849728541,US CPI SA,US UE SA
18,0.021485113929016038,-0.08271374732490375,0.12568397518293584,US CPI SA,US UE SA
19,-0.004521272125775678,-0.106540897150246,0.09749835289869466,US CPI SA,US UE SA
20,-0.05525921470558286,-0.1532320441479646,0.04271361473679887,US CPI SA,US UE SA
0,0.0,0.0,0.0,US CPI SA,USDebt SA
1,4.084706134852616,-8.23799046427056,16.407402733975793,US CPI SA,USDebt SA
2,-2.612847418927149,-19.454434821880703,14.228739984026404,US CPI SA,USDebt SA
3,8.634553676325634,-8.503004132693505,25.772111485344773,US CPI SA,USDebt SA
4,-19.595800941861174,-36.741390634416476,-2.4502112493058696,US CPI SA,USDebt SA
5,25.124893126897113,6.706245400109363,43.54354085368486,US CPI SA,USDebt SA
6,-11.937269066204543,-31.442522681337262,7.567984548928177,US CPI SA,USDebt SA
7,4.6265129187145675,-14.39822918145424,23.651255018883376,US CPI SA,USDebt SA
8,0.8512588991135162,-17.969810747642214,19.67232854586925,US CPI SA,USDebt SA
9,-11.114979820474403,-29.45892538825549,7.228965747306685,US CPI SA,USDebt SA
10,0.38020546632853236,-17.325661955369366,18.086072888026433,US CPI SA,USDebt SA
11,3.093617332045894,-13.59728525345043,19.78451991754222,US CPI SA,USDebt SA
12,-0.7303961280402451,-15.753803420013737,14.293011163933246,US CPI SA,USDebt SA
13,4.957207324301878,-8.94398387513858,18.858398523742338,US CPI SA,USDebt SA
14,0.04626104503727513,-12.930568208607859,13.023090298682408,US CPI SA,USDebt SA
15,-0.8857307827817812,-12.975822081431502,11.20436051586794,US CPI SA,USDebt SA
16,-1.5622583103091,-12.727127336838171,9.602610716219973,US CPI SA,USDebt SA
17,0.7385871174043016,-9.064436074894944,10.541610309703549,US CPI SA,USDebt SA
18,0.20447515225912394,-8.855667049466536,9.264617353984782,US CPI SA,USDebt SA
19,0.42719607948858385,-8.008503885593944,8.86289604457111,US CPI SA,USDebt SA
20,0.5224800605870746,-7.200596524474829,8.245556645648978,US CPI SA,USDebt SA
0,0.0,0.0,0.0,US CPI SA,USDXY SA
1,-0.01047546003118806,-0.7490345792598601,0.728083659197484,US CPI SA,USDXY SA
2,1.2871577184305756,0.5113516551525716,2.0629637817085795,US CPI SA,USDXY SA
3,0.4207901730014045,-0.3819397738541526,1.2235201198569616,US CPI SA,USDXY SA
4,0.35226435388160315,-0.4567016719186272,1.1612303796818335,US CPI SA,USDXY SA
5,-0.30157243656371274,-1.1293710941518125,0.5262262210243869,US CPI SA,USDXY SA
6,-0.6905522527446268,-1.5006584688203368,0.11955396333108326,US CPI SA,USDXY SA
7,-0.3338413457714873,-1.103618414362535,0.4359357228195605,US CPI SA,USDXY SA
8,-0.030510853869750523,-0.8084304772772187,0.7474087695377177,US CPI SA,USDXY SA
9,-0.06602847632548894,-0.8099910241948985,0.6779340715439207,US CPI SA,USDXY SA
10,0.3788846833165784,-0.38251595297759106,1.1402853196107479,US CPI SA,USDXY SA
11,-0.10484163908248109,-0.8248018264777238,0.6151185483127616,US CPI SA,USDXY SA
12,0.06678802014855806,-0.5987616306361021,0.7323376709332181,US CPI SA,USDXY SA
13,0.12275465915972422,-0.5283682699246333,0.7738775882440816,US CPI SA,USDXY SA
14,-0.0257159224620625,-0.6457592274248551,0.59432738250073,US CPI SA,USDXY SA
15,0.2799381625116367,-0.33051925829432904,0.8903955833176025,US CPI SA,USDXY SA
16,0.12819346814838267,-0.4599816037976177,0.7163685400943831,US CPI SA,USDXY SA
17,-0.09948251896167568,-0.6675851608098112,0.4686201228864598,US CPI SA,USDXY SA
18,0.03305020651674488,-0.521172580279806,0.5872729933132956,US CPI SA,USDXY SA
19,-0.23475773226772353,-0.778050461098409,0.3085349965629619,US CPI SA,USDXY SA
